kjVyy6q0UY620sEy56kJ3g,2.0
tbGpaY8AFjxsZJU4Eubbnw,1.5
LdEzAYCufZMTbWc0soCaNg,2.0
9TJIYL_2C-JYmm9Ye6J66w,1.5
TRhuiVSzrjveulJaH5lgow,1.5
Ihd5lEko1ctb71UsOWZuuQ,1.5
iyDeQ21CQO2-eKbbiHzrWg,2.0
0le8kj4gIHe9aZ1NfS2_Ag,1.5
WRzJ8GymVfBj9W6M8wpzAQ,2.0
vKZk6rxGVpOK13rb1OwEOA,2.0
D5Q56uBD9yMF8l6tdQK3Qw,1.5
e6-owFrAHlsFeUfIOdP1Ow,2.0
5q2G7FK3J_Eml_mcldO7Lg,2.0
fmWgJUef81cuaVA9VB0khQ,2.0
44Up9Gbs-IKMnt7ULDWu8A,2.0
Adi0NnIKbN_pEnGBoUl48A,2.0
WeVt1hG45GasZqOkVOXwjg,1.5
WP8RUkeVXA4H34vlyDjI5A,1.5
l6akDtf-QcEiApI40-0xSw,1.5
najn_Sy-_IzMvq5q4n6p8w,2.0
UCaF3g4e1Diqpf0A06smag,1.5
7EoW1PjL84fiET_Uz5mjmQ,2.0
tMkKUGwABdGWKwnLXaCYUg,1.5
ladc7jWsCaOlaErCDdnubA,2.0
7P7SY9YTgEpo80goTRKdAg,2.0
b5OBIHUqtJNsOCZpwSpUWQ,1.0
fC1SWdpNMxYX967PfL8QlA,2.0
t8YzSZRPOV8d54NBAlRSMg,2.0
ld9Kl_6kcLV4B2kgxfxYIw,2.0
hisR9LKBN9sgcMxclH0e7g,1.5
kShAC7SB6qSlT9KJhfWMcQ,2.0
IR_0p0JUs0T9f7qf_WhWzw,2.0
GVaaRfCXGBZeypTL8GNJlw,2.0
mQ6_slsCd8-c8WFNtESnqw,2.0
6MiHb8z9MilnCafsyxuZAg,1.5
FKlr2XmPA7G5MlMFpka1OQ,2.0
4XVECNP7u2WBr2us6yTS1w,2.0
wXP_zTXRRvhHENKmiz6ziQ,2.0
7mNPyQJYtIR26Y4KQa2g1Q,2.0
8t8DFm9iJr30I3tNSaWkKQ,1.5
saDJPEJvnionK0PZwSF9FA,1.5
4AduEdwKHM045-f81y0suQ,2.0
o7g_nnsmO013TfuSfFyx6w,1.0
BrTeICW0znNrZRFO60wuBA,1.0
7HQKrspjB0BqbscX7LL7FA,2.0
L6Qumi_rEtOAfX2FQXm06Q,2.0
di5qPql10Oxy1z8EmbAFMA,2.0
ST0fLT0ZDqKNUxeY0unV8A,1.5
j_oBbxZY_hxmWNu7nfhslg,1.5
rz720wm8lHe1-aJDZeU52Q,2.0
QSdTpJxyMZcZgne-4On7vA,2.0
pfloinlyhv4tbxXEJ9D_yA,2.0
77wPoPwcxdOpQyIyrN7FCA,2.0
XpkaEp0UhtNMpKtEGfsV7Q,2.0
JcWk6o9gGXeNk6EamLoA6w,1.0
nH-M4tv-GF5-aTWJM3iqHg,2.0
aivGtJ8QlzyS_nzZV6CUUQ,2.0
rbYgGdjGneC40e8w9IYP_w,2.0
NXM8ne3kCsrq3EQo42UW2A,2.0
t29wW3rArvdLayBzmkZb3g,2.0
k9jVAnCxDUfg3f9CN9boRw,2.0
3fWX1wBJDsDiMsFZ1iFzyA,1.5
FxteKHchB9rFBHTZNTZH_A,2.0
4vq_gCpq1jRpGcFS_dBtkQ,2.0
18FygiATTjYHyLz8A5Prcw,2.0
LqmUxPOdZIvTBGk5F1rlLA,2.0
BTgMzM5xMcwnVBLfsk5WVg,2.0
if_VgGCfq18P2Z24JdipSA,1.5
OjI5vCMO-5ID2PjFCzrJhA,1.5
v_XRRT2q4BNrzR3lt34dwg,1.0
-8vrk9UzM2oIey95PZOHuA,1.5
lWrMZzYMWY-JpKYAwtlZoA,1.0
NNKTWmKBEQlMu6t-K8cYPw,1.5
Y3jVDgLRULH52M4_fXQOug,2.0
gZ0TVxwxUPadDOjd-_1axw,2.0
pLkCwBknZUkJqIdlPswyuQ,2.0
10kKkojqQmjYfFRtfLQLpg,2.0
aR3oAmXq7aFPH_zFF5Df0A,1.0
i7HvZ1yTTIaR6bfa_3jGEw,1.0
IUpFDCNfawl6UBxyaEikDg,1.5
RbvNTQ27uOfprfmDEil8dw,2.0
70B09fJOw9shYxwEoFdrPg,1.5
fkWSJ5CNxc0KTjC-3sLH9w,1.0
dcZ2Hmy57aVWfZh1Hk1Njg,2.0
k5h1lqeM70OM3JJdrYH5IQ,1.5
idvjjh3yCDu7Hupzl89iQw,1.0
4jxe81SmrVLp_XDUIpXYMg,1.5
1ldDbggHHgPlj3k0SpBTKQ,2.0
MR3-Ll-hoUGZMA-B1MTgGQ,2.0
SkxqO4FgEJebz7kCzjvYYQ,2.0
Tigw_9LXyHL63Eu3XAXwRw,2.0
YqeK6ARj8ojseNCIYdg5WQ,1.5
NEXdqFaG_i5n5tuPs6y12g,1.0
xNyTjXh2FRuT4Z8Ncj9WhA,1.5
qeOrjo2GlITleeZiW8y-fw,1.5
0w46K_07XbKvCMe8qV6Qow,1.5
sFHj_WK6rzEeGcJxtvxrRQ,2.0
bPUwJQyifP24uhGrou_64g,1.0
310xHIFxZKqthaPlkQ0_dg,1.5
7CVoKgPjQS9KknIsz3Bhcg,2.0
aBQbdQz_xQaw0-hNDk5TKg,2.0
vhjdXf1dpYpV_unDVMFuEg,1.5
SSaoS_UgB7VgA9OavxZIbA,1.5
vkOmXXrO-ALfz76TF6s_Gg,2.0
CApvjaNmMJUnfzz5hVpjrA,2.0
iFc5PtaEHokNu1GVfnAUTA,1.5
YzdGufP7VFwQneDKzb37hQ,2.0
XcR-GFhRoHyoJFBE9r1hIQ,1.5
rdFoHyN4apsyelq_9khE_g,2.0
tZBLpE-qZejHRO9LmlCnHQ,2.0
gtlAwb0eZ4rPWjv_42OUCA,2.0
cc2GmqotftMW6B4K1PhQ-w,2.0
nqUg5UdPVwNABqaM4iuXsw,1.5
fm2NFXf6LZRzECByWd2O4w,2.0
RR7nf12D8cOkNi6HQAQbBA,1.0
1zgwmE26LtJH5C1mD6MQpw,2.0
VGfxLCiUYKjE-LreN6r50A,2.0
gj_8sI7cjD_1pH6gPBcNRg,1.5
gSTHZH478BJIKAx7IKD2sA,2.0
urbAi2atIC9Z_dlHQNmlLg,2.0
tJvUgjY7dJhCunOC10tKpg,2.0
7GDXpAS4LUSFmzmmm3EtuQ,2.0
uPl2nKYL0uNqBqqeF2Rx7Q,1.5
mGNJlqLu2wQRyKnh7yEViw,2.0
ojlQtj_2W24-IZGqkBVsmg,2.0
C2Q4Eogai7W4grmvXZFmBw,2.0
khmDwXbcUxeU2ymjju_Jrw,2.0
KT8KJ4zt-IPqpLzACdpEZg,1.5
FnaWgExFsjWeekotG-_66g,2.0
UmX2QDgm02TsWO1-d8elTQ,2.0
LZghZl5RVTeR4p77UpXipg,1.0
HGBc1DBXYNU1d9suU_7fAQ,2.0
QXN_L3rVNYtCzKiux7rcDg,2.0
vXE2s1dVvp7r0hK68juugg,2.0
IB9lWC8oynRP_glTWIscaA,2.0
eNYj1h-K66IunsDKa13bUw,2.0
OvPTs07kFkoK1XlyGA5piw,2.0
kg8dG49t8ncrjP9clvt5Rg,2.0
IY7_UYwQmoyNDQPLPQ-lbQ,1.5
fl3zNyk-m_B9NCgIcvJNiQ,2.0
kkjdenjeKshv02uma0u2fg,1.5
nUiGPvsAAAVe90hlQYpVhQ,2.0
ZfjB5Df58pT_w8K11xVMaw,2.0
bAJAg-uRkoGoTfFpy43ZXQ,1.0
c0FVgLLUOh_Wnv9XfQQnlA,1.5
zKlU3yE_5RqNd00LVJE1oQ,2.0
PvXcpiXQktpo1s1IIJMhpA,2.0
rLQ8JSim8Fqq1Qu48GfbmA,1.0
iAiVVH_JjKlJGLw2vBKDQA,2.0
scndbMEyHsnPMzYQaZzdnw,2.0
N4CL1dZca6hV7kZ9-KDAww,2.0
nBmjJEF92LPHx0uX3FpVvA,1.5
OINX-uQz79nPPy1juhQipg,1.5
DEm8HwHCiXk-FlJSXRTvLA,2.0
z9qPKK_g_zujxZBslGBYIw,1.5
crizYT9R8Rt69NMtHUUWGA,2.0
PBToP8q81MezfE7LfJzEgA,1.0
2XTcAcbJ7O0LKjUBto726A,2.0
i2gPLBDb44q2kq3DayJUBQ,2.0
abEqkPpyM5QcDxEjIJTMIA,1.0
7qdEHTL-TyCTN4DNH44gSA,1.5
85GaloTNAYNl3hF87CPdkg,2.0
vOCmoA6cvhlA5bcATzUR0g,2.0
S-fNAS3auvsDkAl3xcByeg,2.0
pMc19nT9vzoxZ3R2RK3ddg,1.5
n6cm_UuOgYnrMSgcc9DDwQ,2.0
WERUCpgQ6bwyMI27uUTHjA,2.0
3byK13dE8FFXwsWx6hQngQ,2.0
9mLTQ3K7FreunEE_QcqDJA,2.0
kJMUMpRfGMZUhjzoz-YvmQ,2.0
drqf5VHj2RH-AXki4wIWJQ,1.5
JlvNACJVl7irjkosXgwhIw,2.0
8LCPOZXh_yvigEOWg0ZR2g,2.0
URAkdLzbFwbhvp087RlvzA,1.0
bbi230ds25DLJ093eaSryQ,1.5
qGuI5WK7-MVnPA6o2DGBAA,2.0
7S6m2YUMD3RqIdmkd1twcA,2.0
0spv_UWTK46V6e7-QcXw4w,2.0
FqEsXFhkFKCfMiz_QqUKTA,1.5
0vFCASHpp2VBeTuVus4MOg,2.0
0vb_YDCtZo0Yk9zHF7rzSA,1.5
NT0HMA345rSfJt9lqInMtg,2.0
nKrUueeLiIAeMH8nGhdh3A,1.5
tnHvCJ6kYQ1droyl_6Tg4Q,1.5
qNpNPI-f2Y2eg364-V0deQ,2.0
5X9iW2qF5ecY78v35b5iWQ,2.0
-0bUDim5OGuv8R0Qqq6J4A,2.0
za5sHh-jpdMtQEmmV8gbnw,2.0
LSoRoX3DDsX8YgqTQpQuTQ,1.5
i98vDwJCbC4RHvDo0_XQuw,2.0
_91nx0Tz61WQIX2fpS7wDQ,2.0
r67TiLEb5K1nnacFCEQ0jQ,1.5
bsDkiuoIA7_ecWTjG6ifwA,1.5
TLFPee56Ki7cJKZ8zpl-Pw,2.0
gBexinoctpKpwhyxAMZ_wA,2.0
FJgO8d_Lx0P1A0KOiRfuFg,1.5
dbMKVb_0pwptu3tdgFrWjQ,1.5
AMvEtuSRdXzb4abwFgL8Dw,1.5
4jxKmU2No9hGWCZuYPjeLQ,1.5
ycFghD0OZyf9i4mRkD6o6Q,2.0
R7SVavAsjzN3wy825PiOEg,2.0
5oe5ciunMsjPKLAj0pl_Lg,2.0
4hqPdtPCH8rLHTet7k8-RQ,1.0
JRb-IC8MS-2rAsveFAE9CQ,1.5
63cjAsO1jXvrwvjkUiEkVA,2.0
ZE4n6W-ppcpv_sF_RH3xOw,2.0
vKSyuGH08YJuJYbP3o_PXw,2.0
NtizlEdtnJX0tteMdZ-6tw,2.0
YHGpemLe7cbnPSubG-cRRg,1.5
WEYEUvkonsZ8nOKZNXd87A,1.5
jTAooccoecIJiv5wb4h8sQ,1.5
xpAOSN2hrO7lX_XEWhPgFg,2.0
q8R86OehdNa5fQ9ssu3STg,1.5
taDJhFyvgD17w-NoUR7WGQ,1.5
mbcy4F1Ph2gQrjNBvhNSng,1.5
SmRmvbs3eg5gZ-r_h9CzIA,1.0
qLh_1_vILLgBB5BFU0HYUA,2.0
c51leTTj2gxo0PdypLoQWA,1.5
ysUJiLxFpfMCu9NdG0Dn0Q,2.0
txXbU0J-H3W4tp1ISTrEIg,1.0
fOrmUQoNIhxtu_WLKx7WQg,1.0
zVXcQcJS2Aq9qtyJUCWGrg,2.0
RTiTZGVHjrXTQ8ekImfUQA,1.5
G4lspZyt7AJx2c3711MaPQ,1.5
y00oZaBgHET4IY0VfOw4SA,2.0
PLZllOc5sVMhtsZPrra9aw,2.0
SLVq3nPzCJoO8b8kwFvw6g,2.0
Y7aesBLKUPTrQsuzcce-DQ,2.0
eODFYaXpC0M_39dzR5B2Nw,2.0
0JFKxuixFnJen6MwOCi8Lg,2.0
wxvOv5ERgY2SPp1OyIdLEQ,1.5
a29C6sg39V2HP_tq3m8nEw,2.0
-v8FrfMccLpIzong9XpiuQ,2.0
AAkqVCuUGIP0gvY42_CRYA,1.0
YkLnMTOf8XsqbYS7_qPNsQ,1.0
_D3KUba-5fHTbucTBAnigw,2.0
5Pm2O9CdS6hK3rd2ZkZhBg,2.0
DbKtctOWfPO9RWZZOWTSHQ,2.0
aZ7_6RCmDpwTVWybClDxbQ,2.0
WDes-WBEz0xa9ar8nMTvuw,2.0
Wzm33GwGm_xosXZF6Jx1-w,1.5
-eE4PAWu5FBRnAvbIMzWqg,2.0
93MSg7oEwF8VkIAS-oDtdw,2.0
iw7U-ZLP7Kp1gpNdCIf9Gg,2.0
APdrRZvoxc2Z86owaNj8Aw,1.5
-M1rR1Ip7NOlMn5EbUkuog,2.0
Gy6hVorUNFCqNr-eYh5ZVA,1.5
mlK98WCvWNn5hkiLtscQTg,2.0
chudEeZo1SNr-0Mo9L2OgQ,2.0
u4gTf8OO6ywnnBUp7UL_vA,1.5
W5tBa2Bvs2fCXQuM40REAA,2.0
D3e0Caowj_1X4o6C9hzN1w,2.0
3_-UavvGHSl3yzyX3KGg0Q,2.0
ZT4yweuACGHR9KtlqPJpiA,2.0
pA0Z8FbnfsoRmHe1ULqHeQ,1.5
56YapUus0bh9BFax-HIbPA,2.0
8tGQZpKXJzQEu0we77w7eg,2.0
iOdaFYr_V6SKEKzB2fE92Q,1.5
RDuYiyWttgSY0_TE8gy3dw,2.0
Yw86Jnab9ixke9xJ5pLhMQ,2.0
RjMUBuL5XVoyrS58xxImqQ,2.0
b9fEUyazo9wd4TZeDowAkA,2.0
TnKMo7BnsbqFaeNL1GY3og,2.0
u36r5QRRwvFQGBblrMxDlA,1.5
-TcEs-q39n1LC3kJBXZp0w,2.0
HS6K-7G7rkqv4lN3a_pk9A,2.0
QcNC8YJCKIg8vFUPWcPQog,1.5
YsjOZJ6eJQfvhTRvTF5nhw,2.0
q-UtIUIsL6W7_fxuxBfxeA,2.0
FPYCxEUERQwz6QLRKQtg8A,2.0
FB8rHyZSWZareFx9-bXGEw,1.5
pV2nc4WPWKtoyeBBOxF-6Q,2.0
bGeBLbhwk4vMwa859GRzeg,1.0
kbRp8hTFtIhE5kblOQLjaw,2.0
K0ZtdVhad3d4hnchiDdxBw,2.0
v4VW2kQ9Z__wBxD6l_mCHA,2.0
Ez-Xfue0q2o0ozoMOJL6zA,2.0
ZFGBKeeEwIhxRFj0RFF1Xw,1.5
ZgIn53jg5G0OOtQZIEbELA,2.0
wW74GB43A-9LtBVWEByPcg,2.0
smoGuW2a2Nume83mB3JJSw,2.0
CfdCsVkzzM3uJKGRzA0ufA,2.0
tcSgN0K3KhgVSSmHOLSWjQ,2.0
qjTsleuff7mJHp2qMVGMwA,2.0
QW22Xgl6_VEtP-YmUAw3Wg,2.0
XvULjGguZSsuwRfQLcbdfQ,2.0
UARN2BF_4ijjkB_YEYA8sw,1.0
Z9wRtVdBs88PeMKcjcx0vg,2.0
-sV52FN-D-I808tyRPEvwg,1.0
xIVf0oSwdhs8He4PokqlHQ,1.5
4UW9-KiLGAQIlhR0QCJ2Gw,2.0
u40XZVt7tCya8sN8V-m_gA,1.5
I0kZ5AgtltKOpZIY8jOJBQ,2.0
VAEUkY_a_p94bT3Gnf4FDg,2.0
BhDG97oG155mLFbvoWnyoA,2.0
MlzFZFBm6xhW_eHTTEM3uA,1.5
GrhM34dlbFI5ZAUFQDqKDg,2.0
m6l-NYfSXe1nqxZShVstIg,2.0
L2Xw6ogv6iIbQ0RlbAWDdA,2.0
qeP2nIq3TCmhWFaFvaPtWA,1.5
5PPZZq8-A96Fm3rZvP6fcQ,1.5
p7pJGlRlu67kHmlozLOo9Q,1.5
NNGAotTDCNT0qkltmNii8w,2.0
dCW6J6MQpOP1SWTgniOv_w,2.0
kUtoL4B9BBVgViPHk9B8EQ,1.5
Ks-bqekP7c_lGN-RCBr79Q,2.0
esfEW39ZrwbSAyAri3J3PQ,2.0
zde5J9NoEXB5U0AomiFBZQ,2.0
n30q_HaFRWmjFR_bXh9_dg,2.0
WM6uXQWAWgsM9YqXLZGMUw,2.0
Y9e3DMJexlctd9pAudL-5A,2.0
-GF267VCCEZ7es8pnKxRoA,2.0
1pIbXL3IyXFmKqQFv-g-dA,1.5
51my4foYR2Xs1stK5idzyQ,2.0
FwKH3HBlCq304TFYs8iOEQ,1.0
FCjv7fiz3VK-T-0X4q228g,1.5
uxXP8Br6GBUu7k9wTnhJSw,2.0
PAg_-9MtV7lX5rGb7yjLrQ,2.0
8p1hx2a-GYQAhQzP5F7yDQ,1.5
Yhzb2yXtOBlaGL2lBYpKrA,2.0
kCUFwG0CKp_W8pcwNo1-5Q,2.0
EcVXqM7yZZeOO6jrLR-_xA,2.0
30D7YdANEhqrR5u5UCeg5g,2.0
SeKwfKHI09cOSfnu74xoJQ,2.0
7ezIq3jtfVkJ7AM8iCgi_g,2.0
II8GXVQpwTLrp09zc8zNYA,2.0
qsBet6HtxE0x41cUYl8vgQ,2.0
nNz_Apyi4yqO87hNae9aUQ,1.5
4kb6cLYeuFqK-HCfCu3IcQ,1.5
PdZj1gylTC5AaTO21eOYcA,1.5
dYf5eX8oK5ughIeghqifRQ,2.0
Sqo1BQUqcV4goQEeWsDMsQ,2.0
2BsEO4TZwg12dOl-FGijsQ,2.0
3Srfy_VeCgwDbo4iyUFOtw,1.0
RuMsh0CBFTdddwx1jiGT0Q,2.0
tj1QON3SD7zzp6BE5BTLLw,2.0
q8P4EZkDgzHQodbQSbxSiw,2.0
8hY79bH7l_iycIgXZZEmhQ,2.0
z_WA9j09K3dbWIbXWSEwkQ,2.0
d3fTw1F1TLAQ97w36JYi-g,2.0
oIbGChLV60ay73Vqvd5BiA,2.0
gDpaJNo0-DX7ue0UEfjYug,2.0
7u55OIKwMmnWGnobEEUNvg,2.0
rpjwmrKICOA6BCdZfK7p-w,2.0
UzL9TyWtUsHrNT5sRZYwiw,1.5
4M8E3KWiHZB6gNxMV_btAQ,2.0
0InQd9vuhRc98OksC3Ks8Q,2.0
GsNwdJXtvPP5534_huTeSA,2.0
Su8UxQI3ggk1-IXGZliZ5g,1.5
j0cSJ3AX6bKM9MmwQOSy1A,2.0
a1t31qMLd5fQocEjbSJ61A,2.0
bNOx8Q50Q6bLxjSBmQDpwg,1.5
O_kDMThF8ucdN1-x7T8jHQ,2.0
6gm0pYy-YQRJwtavzlXUJw,2.0
jZaHqpXJNey8QV_G0S3Fgw,2.0
cXciYOqcntGXoP4rHkvnDw,2.0
4l3eeM1sOACwdJAz4UyIPQ,2.0
RiSCxwndylgzfMc3whD0sg,1.5
OH-ADg497ZhOlka7vQJCfA,2.0
VLcQ21rZqTUbrzzE8-XgHg,1.0
Enx-h0TYMkX7qA3enTAjyg,2.0
zUbPimyX-dT1SOyvdSYTTQ,2.0
mWwwyhwQedu6iR2_yVF-qQ,2.0
1TJItj9VfrCeh4TM_SKQZg,1.0
Sgp0F8fvG03sZg_f8FuQZg,1.5
uNEyBobEVrXJG6rbS00QeQ,1.0
chF0P_B8pTAy_4xvLTUZ_w,1.5
kcRrA77bAFoKyhQj_gSbMw,1.5
ThceQHR0yiCx5J1hbphF9g,2.0
Wns0UP_28xk6uZ-b6LrMnQ,2.0
L9X45EZhSDwT7z13TYzYlg,2.0
0YCV8260mMgN0PxuzAtO3g,2.0
aSbFdUEvx8ZTPcdMIy4XTA,2.0
HXIwTk1zKEU9mvjkrMPLoQ,2.0
38iSJK9_XEMuz_3JBu_k3g,2.0
DIb64WfVqSJ_J9jqOP30pg,2.0
ikcyah81MTF4ZzOivmPitw,2.0
NrLDMGFcg56yv3mpsDilhQ,1.0
KPffNxenVXEbKeSeC-zmfQ,1.5
8HmSt7fRFe-uH6i4yCmJQQ,1.5
UgoLbdEvSyO0o7tgcDFVdg,2.0
KMWwR6M2C4egF_cZWHD0UQ,1.5
Bvw2qmZkzIJERXktRSl8Xw,1.5
xIoJkKFGx45iKtqXK5cDNg,2.0
kAFfVsLzPmA6Z9yFZZIy7Q,2.0
5JYSU71DZ5Gm7dwrqbNSNA,2.0
ZZVq32IyD8TZOMdo0-72dg,2.0
YxqUBsKvkPbc1LSiV-Y7tA,1.0
V4Jhw8Iw5KW5-jyrO1N39Q,1.5
QewqdVnhmYsxzHe5Vtlq6w,2.0
PtAP-FKdXI-5X5ohlFI88Q,2.0
6AzMTcurmx6paLFlkYPrMQ,1.5
hXbt0ZWqK-MuCJJXiNnqpA,2.0
MSbG0casXVtOzCV7UCtOEw,1.5
WidRcJJQT3gb39bDwyRiLg,2.0
uEoOaDZIl9SEBU-ioPN1bw,2.0
M0ULEWxyedWZ7iVVF5TEKg,1.5
0pGLXuFpUNTgArmOgbBpwg,2.0
zKO9fB3azEnMsIWCSeJB1g,2.0
2bFBzziB3_yTGYcUerd9nw,2.0
Qcg-Ho7I6niCGNlfEasZNg,2.0
DT6bZgApAKY0JE7McdUTyA,2.0
V3lUjPwjbrpXTP_7w6BtIw,1.5
Z3W2vlYN1mkhhZiZqRRr5Q,1.0
JoqrcQuzD3yEvs9KvN82ag,1.5
wkpJsLWPizlb8M0_418Qpg,2.0
eQdQYR5hvMLiYDF41lOtCw,1.0
uj6l40XDcMKnbBX-ogiaeg,1.5
V61e7P9f58M9BH2LZAirgA,1.5
Co-sJv4GNxILkF79ZMLq-Q,1.5
VSf52mJkhZ7hRzFWT8WCMA,2.0
AZs2wkzSZ78uM5uQb430rg,2.0
GN9BLeYPyU1uh3hvAdY7mA,1.5
Lpo8AT_qSN_wf2gIrssRUA,2.0
bLbZRs9Kcy1aXsdRWYJIgg,2.0
mBlYtsMs6fYI8BE8pfuu3A,2.0
Uty42E_VZV_iGMYiY_WB5w,1.5
MERKmSa_Q3GxVGzaVVGFrA,2.0
dn5OvhtIMbSss8Gm47MSIQ,2.0
inFMqvEbY1L9afA-pZBeDQ,2.0
dPg69r5nLzEmug0OvNfkmQ,2.0
gN3NsKZkK0nlISVstglclw,2.0
UW_PJsOezmLel6TZsQw9ng,2.0
zJbj9CaLSjDfP0g1Gk-74w,1.0
woihBX8gAaEDL4nWtao9dg,2.0
DwU7wQtSs3eftKs3Q-EEjw,2.0
WDJiJrJ1q7UbjE5Z6F_cQQ,2.0
KbN836a966ec6tEI0-wh7A,2.0
0xusOkLdNpGZvXmuquFRMg,2.0
qMM8kigvEnfAkbTX7V1o_Q,2.0
0no1_3lj2ESQFgPaJAYZtg,2.0
u3bzqkrO2gu_RWuQqS2-OQ,1.5
tL8QOD03ibKRf5jeEuMTQQ,2.0
df4A-a0txOfoSBzlBK7q5A,2.0
7Y_drOo7YvxFzIqbgV65mA,1.5
FcIzPQNp3I7W4zw4qBTs6w,2.0
nBdUTu6WFZBaunP8OlvNMQ,2.0
