h3la53L9-OX_HlfeAySh0Q,2.5
1vQLTKwmcmZXtNzfKEvMmA,3.5
hhNlQWaKqGbMPoeZHoL-IQ,3.5
SgQYRICpMdWCmY7wM2Cmcw,2.5
uwiD9jxs09xxXG0by_xKuA,3
mrbfnIXD5U4pMxuZgKedOw,3
KZXtzoI84iI1CEcAnD7OPA,3.5
zpNGtjBlIkDq_PLGSCPlAg,3.5
FtjvnLhh51ZBYEpKAARaFQ,3
z4cCguoHdU48pj6sXMIzqg,2.5
sbTF0cLKZH6_BP8BLARVDg,2.5
OxIeMVcop5oxBUWANi-1Rw,3.5
imzKM9-mgN1Yk_RIXx3IgA,3.5
IEHaU93HpEbdUO4z4bKzDw,3.5
NeUf9FyCCIN4MEseNyqkXQ,3.5
JcP-IIrZkW_Yyv4a0yLRCw,3
buVALudg30kgkDusqB3yJw,4.5
wHi8ODv7TGmeUB02XoX-mA,2.5
WXpi9z1bqF9raZSW8z70Ow,3.5
j7kgLc4Uys_sb-H7_Velcg,3
DhDNNHZtaBxYNSqJz64ixg,4.5
PxP19Rb88OQKiSMl2oWNsg,3
9mwShpTgZofOujt4JfyGmw,2.5
OT3yVpDrDVITDCIYox8d9A,3.5
A2XkbJ07hrR80t0EFgLikQ,3.5
dHDi4wCcjsOR6vcZ8oOIoA,3
41CXLCeB8z2oNdIOvnrzIA,2.5
gfpl_GyyY5uj6zJnIdzImQ,3.5
l-OmDgEd4QkZpyXVpkp2yA,3
SzHTdZR3yY1WBYUxkVxmUQ,3
_aGVicux2dJm9sqzLSCJtg,3.5
uUorjstNslr3gkIsVGtQAg,3.5
0Lsd35rHY6UtPFHjjxJ1LA,2.5
Bza-l75OiKcMRmTYILpyfQ,3
-TSFapUMwdyyxoi2egkOhw,2.5
1E53rS8afK2jiLod8Jwy7A,2.5
j0uzPYXgu-hmkvuGnj-B1w,3.5
AH1PrZQDIdjpKgy1z8XxUg,3.5
XmdTkxKyJd7TuDLoiic1kg,3.5
HDTv_rnmSL8AQ04_zTWARA,2.5
-KQ283hJkBO12u8XOrlCcQ,3
SvoJ3Y3uqDfB4iGUaWXh8Q,3
6xEl2PDJulIp1PfWqa7-aA,3.5
GQloL8yRHymE0SGZq-B0zQ,3
Lm_mR5xDF91OeZw97ch41g,2.5
aj4XHn7jZ48euP4g8ape-Q,3.5
KnlNwiIELDWAR686Bk2WJg,3.5
PTS4MxQel-xzj5qWxVn3LQ,3.5
DsxLIr-b6WlDn9YNsVBu_A,4.5
FD6OocZdFUfE2J5H0WN4fA,3.5
tQpYnf3P3Q_OQLYYJvlV-A,3.5
KH6stvNdq_aV0HvKw8P5yA,3.5
nUISXnW2Jo9ovnoFBIUY_Q,2.5
--UE_y6auTgq3FXlvUMkbw,3.5
YTqSkgOiiI9HG3hNH7ovfg,3.5
-Nanlb7SYXObqQ6dZ49UOg,3
uOwuJJhGaiAzuaDY7-o14g,3.5
7XXmky6YYjsvKFwho_eavg,3.5
5MChfa-jZfMo3vBpolkSbw,3.5
YDCxBTJmF-lLCk1Qx8vDfg,3
ptmsW2SSeFD2I6vspJs0lQ,3
cH8I7JgPXcrcutT1a3YrjQ,4.5
UjJMQguryo1jypomvOCZgg,3.5
dpRsK3JyaD3GKorVWzQUmA,3
aIzx9R8MN9VgSSJt1jy5TA,4.5
vs3UrHaSnzFOxmFU2UAfxQ,2.5
MkrQV_nyxyC1F5ut5KxDMQ,3.5
jJfTh2O3M2Q716akd9Dr9w,3.5
rgmptwPbBH1wLpiBHcbIhA,3.5
i_nkxbd7feg44QkdbG05UA,3
vSZDiKiF8vf9zt_BcDL7GQ,3.5
DkX3YoxhH4uADsgVgQThew,3
sQWSHCIH_HUT4HUXaxDaBA,3
rUQfZOengMpXFkLvJrNJ3g,4.5
Oq5MyNxNi-xuXdPOWR9O_g,3
xgK6AAhJ-cYBUCSaLzgTuw,3.5
rm1hBa1HPcLhUSwuincX2Q,3
mXHBxHrAJPnPWnm_OKuZTQ,2.5
Q9BXMPu2HnRDMq9X_2rHrQ,3
jeS38QWMVkA6S-4lMi1Frg,3
cwyq1QIa4fNISUap4PCs_A,3.5
MFtTSa1OTC0rFxBxpXzKfg,3.5
q5g_zeAdwsZQp0p9GPnTJw,4.5
lI-LWQETbT8RivEHt-7jJg,4.5
jVVyiaDle64frINmX2hgqw,2.5
Ln34kwDUNZPLhVhUqauLWQ,3
dwz55gqPZwSBD74yFFb27g,3.5
rEpubmz577MOhpDmWPH1uw,3.5
ufyh6h4GsR-RYY2lC_Iz7w,2.5
PFAOxw4Gl8gm7PGWvohCWg,3.5
Z6q8yxApM9wdnddzjcSUgQ,2.5
xkrhaKM1YtiLEcorBI5zcQ,3.5
HPcrrz8uipPQyK-5zd6w9Q,3
W-2Tuk4uWYm5BsdlWju8wg,3
Gz2bNUss7Y_dyy_lRtVGEw,3.5
c-Pa13Lq1eB0VwLVoyJ7lg,2.5
JkF2CPy63ivoK1FUqprQ7w,3.5
OkV0BMQxRRYJ5t5sbeU93A,3
HlvPa_iypwt5RwUHl-Dz3g,3
2kCgC1VAEs3K8SJ86S6Fog,3
7F9e41xxk8Ipjmoou8C20A,3.5
Z2ks3quiwbkMDY1sVDW9OQ,2.5
ji0VxQpFQvzzYMy9fY5fvw,3
friprEn-aT_WmhmIF3pGmg,4.5
2_0P2AmSSFtPgddio0MgYA,4.5
BO0zz8gort7o-6KuecIv3Q,2.5
DLvH3Ck9R8fO_I89maDNIA,3
SVKC_-gIQFkHElZ6bFsE6g,3
l2ynPEBj9S_yN9gjg32tBA,3
AUDuCSWYzzRP3H2w7TxtuQ,3.5
Bvj-UP9khEzuwDIW7eJNOg,2.5
DE_11y6_vCmPBlbeYskh-Q,3
4WsTFTH8GgnyFHwrH9nHzA,2.5
QMZe84KFyZy0IlCBb1v91A,3
MMgjU4K0D9RLsb7BWEic4g,4.5
WqPjIMFcT9RTMUumaCvGsw,4.5
D6sriF-ak-e5D_MTsPc3wg,2.5
5p3Tqyp19UowO0-dAFvxMw,3
T1jYZFB_7cqdhuvzpxfFWQ,3
bpyWgtzGf-PiRsIUso8KKw,3.5
LT0AgHTpDifuHSXgyLmJwg,3.5
USdRzNk14UdjZWFgBJb0wA,4.5
-6JY1T0w4XETux5kGOj84g,3
WuCcv_Dyd_1B_1-4jwK7sQ,3.5
6eOtk-hsb6uz_5FTsb4tkA,3.5
4glD2-evDFddHjQaEVpCPQ,3.5
U_RvpPJNn24oWJo07x2j7w,3
ym9QwkmB5ZKTyj7q5huTDw,3.5
OkPX0a9PUrhr6oNgE_FB_w,2.5
QMX1ssofSveU3qhVAKLnXA,3.5
XzhsJecsCYj-Wc32zOWqmg,3.5
9fxTX1uyyYF4ugx68AG2sg,3
utyqO_IVBAN8ULZmi52XaA,3
-Am2JVkb7nwvBAUwSugG0A,3.5
onv6-u283dEMVkFeAixYtw,3
e8kqqWU9247Nn5VAF5sDkQ,2.5
SjsguOTm7kQ_B3QcfHH-3A,3.5
z24h6ZYnZiWjlDTuLXG9jw,4.5
WYnveDiSEXLCeNkLZrXibQ,3
EwuvZCcVHkICgTbqCEjikA,3
6SxAOEXHzNjWQMQ9Nnos3A,2.5
kAid56AY_laxGYslMdsYJw,3.5
CChwRoYVXA3QZulS8a6xOQ,4.5
T998Ez8h8CeZg1eNVbG77w,3.5
t5l-H2KdY4MQgLDMENz9WQ,3.5
OOPBFViU0cl_GryJOEEUcg,3.5
nkNdTqpv1m5GBKx8xrpluw,4.5
LUylwiKNsS7_iumytRgAmw,3
TLrX4FECQDFz-E45TI_9ow,3.5
e5J3s-xxs1S6PPHJhldBEA,3
DjnNu1sWHEJpNBnW7CSdzA,2.5
qqVmZ3H7j06pcJFaSA4pcg,4.5
4-B5ou1FbGVjVEQd3FAoIA,4.5
eEMw81tZOYgW2xRX7o7W4g,3.5
376PDtBpGi74Os08TvCkhg,3
G5dIek0rXPTHlqlJpCNmpw,2.5
-dOhouYkZyKQnV45tJ7tKQ,2.5
ePogmFFQkAy68Ne0VVUGBg,2.5
b856Q36EWKbwbm_XdJER8Q,3
wpFOZbONc7qUYz6YmBfKuQ,3.5
eaqJQP6bp7rQJQt5KqfvxQ,3.5
hBscDTusN57Ai0SnkQK8Sg,3.5
d4t1qlm-mjhBmDUdboq5Uw,3
uDoTFFud2mXE3VT1Jt9L5A,4.5
FRYCe6Yc0rPzzloSWSsl1g,3
nuCgH96Tfe6CFXznvmKdhA,3
KT9EiMOGpAgFBwVG4GakNg,3
c9D0yUos-jGOZaUv7SgCFw,3
l3mzaesyc90rxXt2d4HpTg,2.5
8PsQqhrAH5uqJ7HODOmXYg,3.5
cibtubYc6gd8T6Y-nPPByw,3.5
nhPdxY-jbf-XVQ6Hq6qJPw,3.5
G3EsKzy3i-CvrEDjZzTV0g,3.5
TwwD5FQSe0vk1Ecp89HjEw,4.5
CE6TWiZ1hraCilyXIfxu4w,3.5
FjSYyID6pInYVsG-vADNzg,3.5
X7VdashktoAExx5ksEBLXQ,3.5
xLWe6cylMsYl_TtmC9wlXA,2.5
OigTHfCur-D8Ne-bV1ngOg,3.5
rpq5pRzrVPXt9wKm17LV7Q,3
MCFxbw9hQYejyvg59T44TA,2.5
xopQn_MCE8bSBOyhsj6pVw,2.5
crKd3Kf3YYP8znwoMvcA-g,3
diPvh48CJsNW0hsf9981ZA,3
1AXQja1QV47FGU0Jp0CSxw,3.5
xP-6TN10JA_7C6-V1-JOEQ,3.5
cpxwd_iFG3Oh1LUMJn0rOQ,3.5
rKe_bNOK1VlSbO-A6m0gvw,2.5
DNr2McGXQLleQkJ0zaCBHQ,3
4kM-mP7z1nP015R2Tlz1Tw,3
wtUaFgHGHnopdYh5m-a25Q,2.5
hIQRiE3UsYH7UsrsDwJwLA,3
ON-DoD4En7AdUIXVhTG5hg,3.5
CxGK5_GoIhG9798zYPsvfA,3.5
hODaBUYzv0AbApej_bfZ-w,3.5
4CPrhBc4Ado90fj7PG6jrA,3
1gKBusJMk66ypwEKF0vOAA,3.5
s-cFWOk9LXXZCrm4lKpjEg,3.5
KLYI39LFvsPzS_2-j9qgIA,3
BOp3jcpYy31M85H1DLnEEw,3.5
Lw-01HQDswygHvAZfwkpxA,4.5
AvVRPaKoiYl1lrP8Voi0Fw,3
UFvogJEUiLSJwyx2LSz2uQ,3
dYW2bONI4ctcpc7d-Wk9Vw,2.5
KQqkkg5jaxIbdMIG4MJCIw,3.5
AL259yRTSk5jQp6C4tjSiA,4.5
dvRLvL3naAkkQtlTz0iI-Q,2.5
Lom8K4ZK5LIlRe2ZO90s9w,3.5
-s-OW4Kr9YY3SBmRdpgFdQ,3.5
hS1ShVIy8qLrRv9VXFFcww,3.5
R2Ej1vlJyZ__BOLF1uMqpw,3
z4KtKRuuwU6eJAI68ChE-w,3.5
KpJeQaB0ca6k1-Wdduokqw,3.5
QfkktmltWkPW4yZ87198LQ,3.5
oDEaIbq68RkKu2z_kLeMdw,2.5
7FZ9597M9LhHXGbBD-0VFg,3
DPtF2QWAMllTudwSeWBbhA,3.5
5WeccFfcgqpuHJiWegAclw,3
2iiCazdKZjFYy46FR8iySA,4.5
va9aHf7SEIfKLnvOmeavIw,3
687wG68J1XicP5YzMqKqFQ,3.5
r-pBY6vR_Iu5XhPRvPnquw,3
t719u5GZY0yPX4U7t5whrg,3.5
c2RzHxH4DQcH4A-a5FpidQ,3
CnQpjJ37QT75YA_OAzqgDw,2.5
IbWfpebkP64zWgc9-ZVtZA,3
6-jlUgqp0Mv3PUzMGjrb0A,3.5
5pa2LaT37MOBBmUr36J-eQ,3.5
3IQSDaqbnqACADJWlXpRkA,4.5
P0aKJw8rb0DKLaGottHEAw,3
4zr5_OOjwTdOEE7d_181RA,3.5
qam5QKFE2a8MQBkxznrr3w,3.5
DReLu6HuFOm4p-jYZpgQkw,3.5
ttsxQ4P_jEqKLxwkLUI8_w,3
i-cEO98lTS10WH30FyKvGA,2.5
-9Zy-3vhvOtsY5u2taOfQQ,3.5
QoCjVVy4--QNyVRkzQTCEg,3
xLZilmaLXY0r-dBFaiLxww,3.5
f9WqdqHuZtwg41HDLSKaPA,3.5
ukmUw9Lk6JjS6cndXlCj1A,3.5
NHIWIA3g7oLZ5gW1tpjf8w,3
2kz1P9SlJNAndRkXk4bCDA,3.5
rg1-6A-8SKXGh_p-Abbyxg,3
ULvDCr7r9sMU1iSwgTHXsA,3.5
fBX9zO0TYlI05G8Mw5xSBw,3.5
GNKcvMI0RyVQyEA4jNQXjQ,3.5
UUs667cl2g2SjmWcOYgCVw,2.5
hlME5-P2CudNDCUSIX2cxQ,3.5
CN6AB-R4OLsKxFhQ1Kk68g,3.5
qZ1bDtcercwUw4w7trpVjQ,2.5
P9aM91bY6XHOY9ZfaLUYqQ,3.5
KxJ5DRcSo83N-GW4f_gMQQ,2.5
tuR6sBN9IwyLEg6KiuEXTQ,3
rHl7fCXz78i89rEaflTPvw,3
hvhogN-3cMny0Nrqbsjpkg,2.5
7rsMIEq01gE12F7iRdzLEA,3.5
-f5xy4PY0DV-9FyIM6-M6A,2.5
_naNO-mZQjTav4iLf5TFmA,3.5
RbUCjIvGtgPY_cT6MJYxmQ,3
n_t3HHkoR3TXomoBOcVZaQ,2.5
3LUpNAPfrbG3jOQgFGfquQ,3.5
ZXl9KGsv-VEoDKCC_08j4A,3
UzbI1Da7X23bDLwPluj5Qg,3.5
O6fEzyH0fRP7r8IbSnCgoA,4.5
-2NCvK5807Nxs9GUb2Eo1g,3.5
Ylef457BBvxuv7wq-20lkg,3.5
51Tvv-QOiFeEcELzDuO1fQ,3.5
AzW6M1E6KcrTDpQ0DkRt9A,4.5
rPQsep_POg0YATvt-6MEfg,3.5
hcFlvyDQq-1izciN8bxCQA,2.5
mhQweoH_CKOZGuVi2b9Rdg,3
5odPoosll36dti3xbSwuJA,3.5
WswRGZEX-y1EBZ3pk6XmVA,4.5
hGMY-HlQTFUCSmHPDobBUg,3
28YKigLZj0ooXDFVKw_qHA,2.5
LwSNsn2k6v_Nb2dbhP3qsQ,3
1UQpjv4QuD5l_ZT7O4p6Rw,2.5
LRKJF43s9-3jG9Lgx4zODg,4.5
rdAdANPNOcvUtoFgcaY9KA,3.5
ZfIJYXEm6PSxmEc-11mbZQ,4.5
_wZTYYL7cutanzAnJUTGMA,3.5
SKLw05kEIlZcpTD5pqma8Q,3
77ESrCo7hQ96VpCWWdvoxg,3
KTqNU4plO23583DYAMGXYg,3
MKsb2VpLB-0UBODcInDsSw,2.5
ShEYKerTwb2LSORE5o_s7A,3.5
HaBkx5PwvbBpQ2iNCgHnVQ,3.5
KW6HejC-67KSL9J8Cz1dSw,2.5
wl-7A4jC0f27MOEmW-XTbQ,3
suQyHycqv8nA7EualcUB3g,3
xbJ9tdGbcVJIUkNgHSCwZQ,2.5
lN-5-YTsaJr_IByyA476iw,3.5
JRPrCy55SB366pvMEGy-Xg,3
6oDZ78JiSKjXVLcurCpnhw,3
kiAsweI4sOjDzGyz3Y_HsQ,4.5
oc0rCahXOaJeHLzzDdSfyA,3
Nj0vQjUYjaa7qbvZlEr2jQ,3
OC8AUJshLVimn_-P_INvJw,2.5
ZXDlrA9Aqsda1WfQD3H6aw,2.5
NDAxF0_RCZBQedVO_d5WnA,3
eptljN50_4BpIwc2Op_A_A,4.5
Xp7OA8gz7zDgB3I54jyb4g,2.5
5uxhIGZlJm9g_zfG_83z5Q,3
yV-eB-pQVeWE7W-WPC8BUg,4.5
MlWXHxdbIODf9GUcvUTfGQ,3.5
zgxNUxS8eIyhkrXegDLtjQ,2.5
O_Pu4mKGOqQVlmH07Zbnhg,3.5
HGzdDbukK8RJEc623kLz5Q,3.5
oX6KamASYXnMIe5kpVhezw,3.5
S4TWo9X6b3gU6uucj4JN3g,3.5
xZwaUcrFMSY1O9dK2dAUpA,3.5
89O2bCyo92IpEEvgFXqOMw,3.5
1hBOR97oX5Xph3J8Tdob7w,2.5
ybkWtM1ZnT2ewuquj3A9KQ,3
lNE3gOMb724YPlZAA8WlXQ,2.5
wPidHd5FxspPRgVqdEQ-Xw,2.5
9hf_gSaDn3cdLsE6vTsUfw,3.5
yYIEKwgQUHJpySOcVdCAkg,3
QF14BFUVHRODxGNVflgm3A,2.5
oudTF4EN_C8thENGiTQf-w,3.5
ZjwZIQM4TfFO7T7ck7FtYQ,3
9vgu6o1CwP5NakVkb29z0g,4.5
JdCFcgw4yk4M1ZRhAhBIag,2.5
311yXufoXR2dFngMHS9MFg,3.5
rgyvl8tNVAony634_9vFdQ,3.5
v5a-Mj4eO1E--HmgwEWo7A,3
HTplzElel_F_U_qhWuDKdg,3.5
O5lo-GKCG3cX8X4bh_DR_A,3
QdSGdvZATzejDkSs435Rdw,2.5
7uoxZ35biPZfl8m5w2_XRA,3.5
uzJ2Vefb951El2oneQI8NQ,3.5
jqOPL979k-t_Vc049CnAjg,3.5
nE51k932dNFc-gClgPguVw,3.5
xMyTUliefguc3bfetGebJg,2.5
68JsiWNLKs8NDCrBCxIWMA,3
PhdMPqSdLZi6IV8SdnpUAQ,3.5
eC4iEcRR3p5NLq9Zf80ZGg,3.5
-4PHmmCt_RmAfaE3sDKW_g,3
ykxf0XiJt-d76dBwfO_yew,3
XIZ259hZ6Yww3C0o97MgUQ,3
Pa_brCvUaiUPPvm3tJQwgw,3.5
S2x-rEziU3ONR9zO_vpPxA,3
4ldKdZC5E5LZRbxfxKvYpg,3.5
MONajnUQ5-IRtv8PSPn_yA,4.5
Jb5SB2OXbRW0e7ErGlMK-Q,3.5
brkJrGv2Eaj9NTl9g2RMgA,3
spiYqne1kXzYQxDTZfKt2g,3.5
U_m1zmeKhRkqOLxHFBXdEg,2.5
cRqZ_w9ImfYYIXTHpJMv0Q,3.5
xou2z56CFTWYoA99s4DpTg,3.5
unXHmjewHGeWQwJr74Sy9g,3
JD1uVun5FEF_Ih2PnHCbuA,3
R6TxOULUEMSq1-7P0w6kTA,2.5
4pZeC9W0EIiBTOJMnwG2vw,2.5
2aai1pIfThxDTTD_WwXHeA,2.5
jGU7WGOM2qUHofLKZAFAIg,2.5
FiP9q_YD5vgxu_Sflo5oZw,3.5
FIR1SRvSAMNTO3VvNaJn2g,3.5
yrBo3c3OTKVO4H1ttBxadw,3
R825-NTAI2wG2C4mN-dtNA,3
wN5WijlhJjW_3keXENR1cw,3.5
r5S_wYdu1vKRW1k-7_yOIA,3.5
Gf9HbiraKNZpxbxwScHBVw,3.5
9wAPwDJJlvaWQVF56fYEfQ,4.5
mv1gFZ8FYsFIOTENKhXddw,3.5
1ZMcQNF-hHL0nJSnh5_a4w,3.5
jO-ttNypCvyiirNMX0-I5w,3.5
u-y1z3usKenHtOGrH5Vveg,3.5
yTlW8Xh1wPpvHBl3dGz9mA,3
SQASst3NU4tA-t4cmWLILA,3
kQIa72d-V_MuklkrDig3Mg,3.5
6M1F5AECDtWff1Tu3uLEWA,3.5
Uw1DZhEtTmLzMcXmdpR8Pw,3.5
rE8048_DAh3Z8Tep466wrA,3.5
WuYyJjMOQ9-mYArlNWlaig,3.5
1IxGmH6sn7CnUl8BVwp5hA,3.5
vY3jiyABOyFOaGBujou8Vg,3
1tK0k-vRgGFC3oSZNUJ58Q,3.5
iCOvcfVRfi-f05aeqBLpKg,3.5
j9N_fG1PVCSY-3HY1TRQ5Q,3.5
u06X5C_pIAVuOXOznIcPYw,3.5
3lHBRYjfaMTZeWuQs9vvQw,3
K5PfWwW61Ajommy9xvXdAw,3
gwrFXlSudWuA-zxZeE5svA,3.5
H0D2HYqLd9MRCq68rtbTyQ,3
mtQHSFxx35emKstqMxp9Cw,2.5
SoyigEmlt4JYwnOqR_cqUw,3.5
niK-GkBZ_RIFscfy-nH1rg,5
vBg5V39Vf4eTx1JVgl_5Pg,3
UV04TEpMGWoQs36FkBwOgQ,3
_dOcOVjrFcIKbMWX1VTdBA,3.5
6HKjKhgDLBpuZFNBOCzVQw,3.5
TYyzrCsnGu7Dy8QbH5b4nQ,4.5
9SFWEreW7wAXB3zYu28r_Q,2.5
eNEV1AbQsDMYtxCeXXpUGQ,3.5
U8fJ4fEhoFGqxYLK_VNoEQ,3.5
WgmAx4SWy-71daxakDNd1g,3
05FJCAvUFOAk8B_nIOqt7A,3
JhEA8qHfNmIh8c6OHXnaYA,2.5
KUpdnQi16DGP54FlDWOJ6g,2.5
MSMdhoUraQ0DLLwmLbM28A,3.5
pygZcdPZ-XMp8CY8_5tE8A,3.5
ljsTa0MiQyVfKrgq2FOKdg,2.5
OxMl_jn8qNvV-pU2Dxj52w,3
kMcbuXZx3iILJVEPyLgPpQ,3.5
EMjKhNWBprdlb5Obcia2uA,2.5
0lFRJ0q1PU_R4YaLNRWnpA,3
oP8KsXHOUA_otHHI5JHScQ,3
1T2rnvl67Gk9Uc0gzsCKQA,3
Kck9wE9Z1S_xxzglh1Qdwg,3.5
AB5RgQ0ZnMThdqgFS3cPuw,3.5
-1oj6-fkP-iO6OyW8QBqPg,3.5
562AuYjOuZwtTbS1UYhY6Q,3
c2jMpA6jmd9E3tC2llMXVQ,3
x5Mv61CnZLohZWxfCVCPTQ,3
2ZnCITVa0abGce4gZ6RhIw,3.5
EmzaQR5hQlF0WIl24NxAZA,2.5
e5kc0CQ4R-PCCDgb274gSg,3.5
gBcpDl0quCLABsg5OuSFww,3
72N6TdH5MdUWE2YhYRbyxw,2.5
eOgUKCy5-sK-leqIBiNokg,3
neGAQFkBNI8-rpPBLBzNkw,3.5
45puCRQ6Vh_IIAy7kkfFDQ,3.5
nc3IiY5LNdmEwUZCW84yuA,2.5
P7wKlbSRsoRrfH3DFOY08A,3
D09yG6Z3gcsh24Qn7Y4gYA,3
j8nyAaN_w5t6wYv-ni23sg,3
VsO_rhXi5lgbaGxNwoEZsQ,3
Y293fHh5SZ0_9BZm4M6BCg,3
IceZ4BtTz76eppjNWm-c6A,3.5
QsvRjgQacMMFf8dit7qqDw,3.5
-lOSaCuBRAvX5JBifx-EMw,3
XI-_Y2XRw03mozGx0Z90Gw,3.5
qsWxbgQwuomXvMseg23DGg,2.5
DlCtdbceo4YNSI53cCL2lg,3
kR5i58Pcse1FD9tk-yYLlA,3.5
2I666dqzs1XB6xigIKa9bA,3
yExYqENb4F6qH6kJxTOaSQ,3.5
trAvQPp7gps0Btk-2AmLpw,3.5
4WcxnNv_lzCIG2eb8O5Mlg,3.5
gkv2XvXpFgiq4Bb2XK7YmQ,3
If2DUhmWIvlu2JFc_rR-Bw,3.5
OoHWabV-ym7_HWlHeXTsVA,3.5
oSKT5oZX1NWYaHwOWL5lag,3.5
QAe9UHKsxPdXQovBpaznMQ,2.5
q1nDSpmV-FdTBNj6UuZvTg,3
muCl5p-9ut1sY0aKeUeRhw,3.5
oCA2OZcd_Jo_ggVmUx3WVw,3.5
eK6KGMKqU_4nB9RdayZD7Q,2.5
jn3OgTqiQIFymRA9U0PTfQ,3.5
1-1VcGTL3GyCqUpXZLFTZA,3.5
odhXwWaYZvD_icIN6f_DbA,3.5
ldIxXmxD3Cku0vODGYb9dQ,2.5
ixTr1qXUFGTzyaZUuCDDvg,3.5
ykfTh6HI219NoMsWBxulxw,3.5
McdTNj-TUMOlfkHwQWs4rg,4.5
tb24fvNJfHhyKEXkKn12Xw,4.5
VXIkI9_EbDbYHeO9IzKjJg,4.5
rbiRLiFTG098z9JaK3Nshw,4.5
SZvYxcvYYVRue9MXcEDjsA,3
0De3TQ_uSOXwgduKL0va3w,3.5
R6aazv8FB-6BeanY3ag8kw,3.5
Xo9Im4LmIhQrzJcO4R3ZbA,4.5
YECRdaM6wN6eaGOYi5g8uA,4.5
Cp6JGY5YIRncTV_My9nf9g,4.5
